object_name;object_level;oktmo;year;pop_total;pop_men;pop_women;pop_urban;pop_rural;pop_0_17;pop_18_plus;pop_below_working;pop_working;pop_above_working;pop_pension;pop_total_avg;pop_men_avg;pop_women_avg;pop_urban_avg;pop_rural_avg;pop_0_17_avg;pop_18_plus_avg;pop_below_working_avg;pop_working_avg;pop_above_working_avg;pop_pension_avg;fixed_basket;ibr
Агинский Бурятский автономный округ;регион;76800000;2000;71307.0;34612.0;36695.0;24288.0;47019.0;26479.0;44828.0;23466.0;39991.0;7850.0;3981.0;71234.0;34597.0;36638.0;24409.0;46826.0;26110.0;45124.0;23253.0;40102.0;7880.0;4004.0;;
Агинский Бурятский автономный округ;регион;76800000;2001;71162.0;34582.0;36580.0;24530.0;46632.0;25742.0;45420.0;23040.0;40213.0;7909.0;4026.0;71470.0;34748.0;36722.0;24814.0;46656.0;25542.0;45927.0;22902.0;40425.0;8143.0;4260.0;;
Агинский Бурятский автономный округ;регион;76800000;2002;71777.0;34914.0;36863.0;25097.0;46680.0;25343.0;46434.0;22763.0;40637.0;8377.0;4495.0;;;;;;;;;;;;2969.88;
Агинский Бурятский автономный округ;регион;76800000;2003;;;;;;;;;;;;;;;;;;;;;;;3296.65;
Агинский Бурятский автономный округ;регион;76800000;2004;;;;;;;;;;;;;;;;;;;;;;;3848.17;
Агинский Бурятский автономный округ;регион;76800000;2005;;;;;;;;;;;;;;;;;;;;;;;4593.31;1.2173
Агинский Бурятский автономный округ;регион;76800000;2006;;;;;;;;;;;;;;;;;;;;;;;4910.4;
Агинский Бурятский автономный округ;регион;76800000;2007;;;;;;;;;;;;;;;;;;;;;;;6022.31;
Агинский Бурятский автономный округ;регион;76800000;2008;;;;;;;;;;;;;;;;;;;;;;;6973.55;
Агинский Бурятский автономный округ;регион;76800000;2009;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2010;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2011;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2012;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2013;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2014;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2015;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2016;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2017;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2018;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2019;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2020;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2021;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2022;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2023;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2024;;;;;;;;;;;;;;;;;;;;;;;;
Агинский Бурятский автономный округ;регион;76800000;2025;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2000;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2001;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2002;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2003;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2004;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2005;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2006;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2007;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2008;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2009;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2010;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2011;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2012;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2013;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2014;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2015;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2016;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2017;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2018;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2019;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2020;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2021;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2022;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2023;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2024;;;;;;;;;;;;;;;;;;;;;;;;
Алтайский край;регион;01000000;2025;;;;;;;;;;;;;;;;;;;;;;;;
Амурская область;регион;10000000;2000;935607.0;455209.0;480398.0;621766.0;313841.0;245744.0;689863.0;208736.0;580645.0;146226.0;73125.0;929331.0;451440.0;477892.0;618393.0;310938.0;239910.0;689422.0;203425.0;580238.0;145668.0;72587.0;;
Амурская область;регион;10000000;2001;923055.0;447670.0;475385.0;615020.0;308035.0;234075.0;688980.0;198114.0;579831.0;145110.0;72049.0;917218.0;444143.0;473075.0;607916.0;309302.0;228442.0;688776.0;193818.0;578100.0;145300.0;72585.0;;
Амурская область;регион;10000000;2002;911381.0;440616.0;470765.0;600813.0;310568.0;222808.0;688573.0;189522.0;576368.0;145491.0;73121.0;906212.0;437530.0;468683.0;597420.0;308792.0;218271.0;687942.0;184957.0;575839.0;145416.0;73832.0;3341.74;
Амурская область;регион;10000000;2003;901044.0;434443.0;466601.0;594027.0;307017.0;213734.0;687310.0;180392.0;575310.0;145342.0;74544.0;894412.0;430142.0;464271.0;590710.0;303702.0;209855.0;684558.0;176296.0;573484.0;144632.0;75895.0;3982.03;
Амурская область;регион;10000000;2004;887781.0;425840.0;461941.0;587394.0;300387.0;205976.0;681805.0;172201.0;571659.0;143921.0;77246.0;880900.0;421584.0;459315.0;584131.0;296768.0;201648.0;679252.0;168622.0;568294.0;143983.0;78200.0;4645.47;
Амурская область;регион;10000000;2005;874018.0;417329.0;456689.0;580868.0;293150.0;197320.0;676698.0;165044.0;564929.0;144045.0;79155.0;867537.0;413658.0;453880.0;576502.0;291036.0;192993.0;674544.0;162008.0;561048.0;144482.0;80152.0;5512.74;1.641
Амурская область;регион;10000000;2006;861056.0;409986.0;451070.0;572135.0;288921.0;188666.0;672390.0;158971.0;557166.0;144919.0;81149.0;855779.0;406995.0;448784.0;569098.0;286682.0;185090.0;670690.0;156102.0;553492.0;146185.0;82100.0;6132.03;1.5891
Амурская область;регион;10000000;2007;850502.0;404004.0;446498.0;566060.0;284442.0;181513.0;668989.0;153232.0;549819.0;147451.0;83051.0;847396.0;402418.0;444978.0;564196.0;283200.0;179092.0;668304.0;151912.0;546104.0;149380.0;83584.0;6826.86;1.4473
Амурская область;регион;10000000;2008;844290.0;400831.0;443459.0;562331.0;281959.0;176670.0;667620.0;150592.0;542389.0;151309.0;84116.0;841580.0;399400.0;442180.0;560680.0;280899.0;174584.0;666995.0;150320.0;538594.0;152666.0;83528.0;7666.47;1.451
Амурская область;регион;10000000;2009;838869.0;397968.0;440901.0;559030.0;279839.0;172499.0;666370.0;150047.0;534800.0;154022.0;82939.0;836887.0;396986.0;439902.0;557319.0;279568.0;171700.0;665187.0;150542.0;530349.0;155996.0;81482.0;8627.7;1.401
Амурская область;регион;10000000;2010;834905.0;396003.0;438902.0;555608.0;279297.0;170901.0;664004.0;151037.0;525898.0;157970.0;80024.0;831782.0;394489.0;437294.0;554798.0;276985.0;170254.0;661529.0;150918.0;520891.0;159973.0;78784.0;9564.78;1.395
Амурская область;регион;10000000;2011;828660.0;392975.0;435685.0;553987.0;274673.0;169606.0;659054.0;150800.0;515884.0;161976.0;77543.0;824644.0;390780.0;433864.0;551882.0;272761.0;169987.0;654656.0;151450.0;509628.0;163564.0;76576.0;10552.55;1.417
Амурская область;регион;10000000;2012;820627.0;388585.0;432042.0;549778.0;270849.0;170368.0;650259.0;152101.0;503373.0;165153.0;75610.0;817895.0;387153.0;430742.0;548621.0;269274.0;171119.0;646776.0;153300.0;498100.0;166494.0;75880.0;11179.04;1.411
Амурская область;регион;10000000;2013;815163.0;385721.0;429442.0;547464.0;267699.0;171870.0;643293.0;154500.0;492827.0;167836.0;76151.0;811944.0;384026.0;427919.0;545949.0;265996.0;172612.0;639332.0;155868.0;486672.0;169406.0;77190.0;12120.4;1.426
Амурская область;регион;10000000;2014;808726.0;382330.0;426396.0;544434.0;264292.0;173354.0;635372.0;157235.0;480516.0;170975.0;78228.0;807625.0;382385.0;425240.0;544301.0;263324.0;174226.0;633400.0;158214.0;476822.0;172588.0;78884.0;13318.51;1.417
Амурская область;регион;10000000;2015;806524.0;382440.0;424084.0;544168.0;262356.0;175097.0;631427.0;159194.0;473129.0;174201.0;79541.0;804032.0;380856.0;423176.0;542568.0;261464.0;176292.0;627739.0;160294.0;467931.0;175806.0;81104.0;14742.14;1.41
Амурская область;регион;10000000;2016;801539.0;379272.0;422267.0;540968.0;260571.0;177488.0;624051.0;161394.0;462733.0;177412.0;82667.0;799170.0;377992.0;421178.0;539264.0;259906.0;178264.0;620906.0;161898.0;458672.0;178599.0;84386.0;14930.45;1.41
Амурская область;регион;10000000;2017;796801.0;376713.0;420088.0;537560.0;259241.0;179041.0;617760.0;162403.0;454612.0;179786.0;86105.0;794736.0;375811.0;418926.0;536431.0;258306.0;179602.0;615135.0;162605.0;451700.0;180432.0;87600.0;15162.13;1.393
Амурская область;регион;10000000;2018;792672.0;374909.0;417763.0;535302.0;257370.0;180162.0;612510.0;162807.0;448787.0;181078.0;89096.0;789656.0;373481.0;416176.0;533820.0;255836.0;179879.0;609778.0;162258.0;445510.0;181888.0;90738.0;15937.38;1.321
Амурская область;регион;10000000;2019;786641.0;372053.0;414588.0;532338.0;254303.0;179596.0;607045.0;161710.0;442233.0;182698.0;92379.0;784666.0;371473.0;413192.0;531798.0;252867.0;178926.0;605740.0;160434.0;445862.0;178369.0;93636.0;16673.61;1.311
Амурская область;регион;10000000;2020;782690.0;370893.0;411797.0;531259.0;251431.0;178256.0;604434.0;159159.0;449491.0;174040.0;94892.0;778191.0;368412.0;409780.0;528589.0;249602.0;177245.0;600946.0;158079.0;446520.0;173592.0;95900.0;18041.26;1.315
Амурская область;регион;10000000;2021;773692.0;365930.0;407762.0;525919.0;247773.0;176234.0;597458.0;156999.0;443548.0;173145.0;96909.0;768631.0;363743.0;404888.0;523208.0;245422.0;174575.0;594056.0;155505.0;445854.0;167272.0;96988.0;19251.26;1.314
Амурская область;регион;10000000;2022;763570.0;361556.0;402014.0;520498.0;243072.0;172916.0;590654.0;154011.0;448161.0;161398.0;97068.0;759884.0;359462.0;400422.0;518776.0;241108.0;171564.0;588320.0;152994.0;445068.0;161822.0;98280.0;21190.57;1.314
Амурская область;регион;10000000;2023;756198.0;357369.0;398829.0;517053.0;239145.0;170213.0;585985.0;151976.0;441975.0;162247.0;99492.0;753140.0;355700.0;397440.0;515504.0;237636.0;168650.0;584490.0;150366.0;444308.0;158466.0;100674.0;22360.04;1.314
Амурская область;регион;10000000;2024;750083.0;354032.0;396051.0;513956.0;236127.0;167087.0;582996.0;148757.0;446640.0;154686.0;101856.0;751564.0;356144.0;395421.0;513852.0;237713.0;166142.0;585423.0;147096.0;449294.0;155175.0;103382.0;24873.81;1.314
Амурская область;регион;10000000;2025;753046.0;358255.0;394791.0;513747.0;239299.0;165196.0;587850.0;145434.0;451948.0;155664.0;104907.0;;;;;;;;;;;;26842.33;1.224
Архангельская область;регион;11700000;2000;1390334.0;661578.0;728756.0;1039154.0;351180.0;337283.0;1053051.0;286716.0;849865.0;253753.0;141151.0;1379726.0;655497.0;724229.0;1032466.0;347260.0;329416.0;1050310.0;279600.0;848472.0;251654.0;140258.0;;
Архангельская область;регион;11700000;2001;1369118.0;649416.0;719702.0;1025778.0;343340.0;321548.0;1047570.0;272483.0;847079.0;249556.0;139364.0;1359783.0;643952.0;715832.0;1020563.0;339220.0;314369.0;1045414.0;266668.0;843590.0;249524.0;139530.0;;
Архангельская область;регион;11700000;2002;1350448.0;638487.0;711961.0;1015348.0;335100.0;307190.0;1043258.0;260853.0;840102.0;249493.0;139697.0;1341552.0;633130.0;708422.0;1006750.0;334801.0;301342.0;1040210.0;254192.0;839446.0;247912.0;139578.0;3356.96;
Архангельская область;регион;11700000;2003;1332655.0;627772.0;704883.0;998153.0;334502.0;295493.0;1037162.0;247532.0;838791.0;246332.0;139460.0;1324102.0;622845.0;701257.0;990354.0;333748.0;289510.0;1034592.0;240449.0;839186.0;244466.0;141254.0;3783.96;
Архангельская область;регион;11700000;2004;1315549.0;617918.0;697631.0;982556.0;332993.0;283527.0;1032022.0;233366.0;839582.0;242601.0;143047.0;1307384.0;613324.0;694059.0;979604.0;327780.0;276600.0;1030783.0;227466.0;837070.0;242846.0;144515.0;4293.5;
Архангельская область;регион;11700000;2005;1299218.0;608731.0;690487.0;976651.0;322567.0;269674.0;1029544.0;221567.0;834559.0;243092.0;145983.0;1290528.0;603814.0;686714.0;960668.0;329860.0;262672.0;1027856.0;216614.0;830462.0;243452.0;147810.0;4950.8;1.5011
Архангельская область;регион;11700000;2006;1281838.0;598898.0;682940.0;944686.0;337152.0;255669.0;1026169.0;211660.0;826366.0;243812.0;149636.0;1274252.0;594694.0;679558.0;941820.0;332432.0;249822.0;1024431.0;208308.0;820372.0;245572.0;150180.0;5503.85;1.6436
Архангельская область;регион;11700000;2007;1266667.0;590491.0;676176.0;938955.0;327712.0;243974.0;1022693.0;204955.0;814379.0;247333.0;150725.0;1261916.0;588411.0;673504.0;937872.0;324043.0;240129.0;1021786.0;203928.0;808478.0;249510.0;151515.0;6683.02;1.6515
Архангельская область;регион;11700000;2008;1257164.0;586331.0;670833.0;936790.0;320374.0;236284.0;1020880.0;202900.0;802577.0;251687.0;152305.0;1251684.0;583823.0;667861.0;934638.0;317046.0;233958.0;1017726.0;202617.0;795704.0;253363.0;150384.0;7590.32;1.588
Архангельская область;регион;11700000;2009;1246204.0;581315.0;664889.0;932485.0;313719.0;231631.0;1014573.0;202334.0;788831.0;255039.0;148462.0;1241848.0;579318.0;662530.0;931444.0;310405.0;231086.0;1010763.0;203361.0;779934.0;258554.0;145407.0;8590.19;1.62
Архангельская область;регион;11700000;2010;1237493.0;577321.0;660172.0;930402.0;307091.0;230540.0;1006953.0;204388.0;771036.0;262069.0;142352.0;1231186.0;574566.0;656620.0;929011.0;302176.0;229953.0;1001234.0;204710.0;761420.0;265056.0;139914.0;9838.71;1.573
Архангельская область;регион;11700000;2011;1224880.0;571811.0;653069.0;927620.0;297260.0;229366.0;995514.0;205032.0;751805.0;268043.0;137477.0;1214504.0;566894.0;647610.0;921369.0;293135.0;228112.0;986392.0;204184.0;740000.0;270319.0;135604.0;10505.85;1.609
Архангельская область;регион;11700000;2012;1204128.0;561977.0;642151.0;915118.0;289010.0;226858.0;977270.0;203337.0;728196.0;272595.0;133732.0;1193844.0;557166.0;636678.0;908494.0;285349.0;225911.0;967932.0;203112.0;715904.0;274828.0;134172.0;11061.89;1.625
Архангельская область;регион;11700000;2013;1183559.0;552354.0;631205.0;901871.0;281688.0;224964.0;958595.0;202886.0;703611.0;277062.0;134613.0;1173638.0;547574.0;626065.0;895198.0;278441.0;224303.0;949336.0;202842.0;691669.0;279128.0;135287.0;12272.73;1.621
Архангельская область;регион;11700000;2014;1163718.0;542793.0;620925.0;888524.0;275194.0;223642.0;940076.0;202798.0;679727.0;281193.0;135961.0;1154906.0;538535.0;616371.0;883415.0;271491.0;223454.0;931452.0;202834.0;668468.0;283604.0;136564.0;13358.82;1.628
Архангельская область;регион;11700000;2015;1146094.0;534277.0;611817.0;878306.0;267788.0;223266.0;922828.0;202870.0;657210.0;286014.0;137166.0;1136937.0;529831.0;607106.0;872644.0;264292.0;223284.0;913653.0;203284.0;645464.0;288189.0;139622.0;14799.33;1.553
Архангельская область;регион;11700000;2016;1127780.0;525385.0;602395.0;866983.0;260797.0;223302.0;904478.0;203699.0;633717.0;290364.0;142078.0;1119188.0;521143.0;598046.0;861183.0;258006.0;223223.0;895966.0;203828.0;623361.0;292000.0;143998.0;15816.85;1.552
Архангельская область;регион;11700000;2017;1110597.0;516901.0;593696.0;855383.0;255214.0;223144.0;887453.0;203956.0;613005.0;293636.0;145918.0;1100864.0;512025.0;588838.0;848132.0;252731.0;222704.0;878159.0;202912.0;603220.0;294731.0;148036.0;16329.81;1.552
Архангельская область;регион;11700000;2018;1091130.0;507149.0;583981.0;840882.0;250248.0;222265.0;868865.0;201868.0;593436.0;295826.0;150153.0;1081358.0;502350.0;579008.0;833987.0;247372.0;221166.0;860193.0;200112.0;584562.0;296685.0;152286.0;16921.14;1.558
Архангельская область;регион;11700000;2019;1071587.0;497552.0;574035.0;827092.0;244495.0;220066.0;851521.0;198356.0;575687.0;297544.0;154420.0;1063524.0;493650.0;569874.0;821293.0;242230.0;218466.0;845057.0;196483.0;576248.0;290792.0;156472.0;17562.96;1.568
Архангельская область;регион;11700000;2020;1055460.0;489748.0;565712.0;815494.0;239966.0;216867.0;838593.0;194610.0;576810.0;284040.0;158523.0;1046371.0;485102.0;561270.0;808810.0;237560.0;214622.0;831748.0;192225.0;570380.0;283766.0;160678.0;18525.87;1.556
Архангельская область;регион;11700000;2021;1037282.0;480455.0;556827.0;802127.0;235155.0;212378.0;824904.0;189840.0;563950.0;283492.0;162833.0;1026656.0;475404.0;551252.0;794588.0;232068.0;210204.0;816452.0;187533.0;564455.0;274668.0;163454.0;20200.96;1.556
Архангельская область;регион;11700000;2022;1016030.0;470354.0;545676.0;787049.0;228981.0;208029.0;808001.0;185226.0;564960.0;265844.0;164076.0;1010858.0;467803.0;543056.0;784246.0;226612.0;206098.0;804760.0;183604.0;560528.0;266726.0;166253.0;22119.74;1.554
Архангельская область;регион;11700000;2023;1005687.0;465252.0;540435.0;781444.0;224243.0;204167.0;801520.0;181983.0;556097.0;267607.0;168430.0;1001880.0;463219.0;538660.0;779786.0;222094.0;202184.0;799696.0;179780.0;559736.0;262364.0;171170.0;23637.03;1.554
Архангельская область;регион;11700000;2024;998072.0;461186.0;536886.0;778127.0;219945.0;200200.0;797872.0;177576.0;563376.0;257120.0;173911.0;993753.0;459038.0;534714.0;776108.0;217646.0;198294.0;795459.0;175162.0;560222.0;258368.0;176642.0;26013.11;1.554
Архангельская область;регион;11700000;2025;989434.0;456891.0;532543.0;774088.0;215346.0;196388.0;793046.0;172749.0;557069.0;259616.0;179374.0;;;;;;;;;;;;28059.99;1.408
Архангельская область без автономного округа;регион;11000000;2000;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2001;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2002;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2003;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2004;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2005;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2006;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2007;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2008;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2009;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2010;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2011;;;;;;;;;;;;;;;;;;;;;;;;
Архангельская область без автономного округа;регион;11000000;2012;1161970.0;541518.0;620452.0;886026.0;275944.0;216214.0;945756.0;193780.0;701918.0;266272.0;131182.0;1151636.0;536690.0;614945.0;879176.0;272460.0;215236.0;936400.0;193499.0;689751.0;268386.0;131592.0;;
Архангельская область без автономного округа;регион;11000000;2013;1141301.0;531863.0;609438.0;872326.0;268975.0;214258.0;927043.0;193218.0;677584.0;270499.0;132003.0;1131394.0;527104.0;604290.0;865486.0;265908.0;213590.0;917804.0;193152.0;665774.0;272469.0;132638.0;12128.26;
Архангельская область без автономного округа;регион;11000000;2014;1121487.0;522344.0;599143.0;858647.0;262840.0;212923.0;908564.0;193085.0;653963.0;274439.0;133272.0;1112654.0;518091.0;594563.0;853326.0;259328.0;212695.0;899959.0;193084.0;642852.0;276718.0;133819.0;13213.71;
Архангельская область без автономного округа;регион;11000000;2015;1103821.0;513838.0;589983.0;848005.0;255816.0;212467.0;891354.0;193084.0;631741.0;278996.0;134366.0;1094549.0;509342.0;585208.0;842131.0;252418.0;212399.0;882150.0;193395.0;620137.0;281017.0;136723.0;14639.54;
Архангельская область без автономного округа;регион;11000000;2016;1085277.0;504845.0;580432.0;836257.0;249020.0;212331.0;872946.0;193706.0;608533.0;283038.0;139080.0;1076788.0;500664.0;576124.0;830538.0;246250.0;212230.0;864558.0;193826.0;598428.0;284532.0;140932.0;15670.66;
Архангельская область без автономного округа;регион;11000000;2017;1068298.0;496482.0;571816.0;824819.0;243479.0;212129.0;856169.0;193947.0;588324.0;286027.0;142785.0;1058689.0;491694.0;566996.0;817596.0;241092.0;211711.0;846978.0;192944.0;578754.0;286992.0;144800.0;16183.51;
Архангельская область без автономного округа;регион;11000000;2018;1049080.0;486905.0;562175.0;810374.0;238706.0;211293.0;837787.0;191941.0;569183.0;287956.0;146814.0;1039524.0;482239.0;557284.0;803560.0;235964.0;210248.0;829275.0;190238.0;560570.0;288716.0;148874.0;16788.63;
Архангельская область без автономного округа;регион;11000000;2019;1029967.0;477573.0;552394.0;796746.0;233221.0;209204.0;820763.0;188534.0;551958.0;289475.0;150933.0;1021912.0;473676.0;548236.0;790860.0;231052.0;207662.0;814250.0;186725.0;552314.0;282873.0;152872.0;17442.2;
Архангельская область без автономного округа;регион;11000000;2020;1013856.0;469778.0;544078.0;784974.0;228882.0;206120.0;807736.0;184916.0;552669.0;276271.0;154810.0;1004788.0;465174.0;539614.0;778214.0;226574.0;203922.0;800866.0;182596.0;546306.0;275886.0;156830.0;18420.65;
Архангельская область без автономного округа;регион;11000000;2021;995721.0;460571.0;535150.0;771455.0;224266.0;201724.0;793997.0;180276.0;539943.0;275502.0;158851.0;985162.0;455490.0;529672.0;763883.0;221280.0;199650.0;785512.0;178078.0;540182.0;266903.0;159406.0;20111.33;
Архангельская область без автономного округа;регион;11000000;2022;974604.0;450409.0;524195.0;756311.0;218293.0;197576.0;777028.0;175879.0;540421.0;258304.0;159962.0;969454.0;447901.0;521553.0;753462.0;215992.0;195680.0;773774.0;174286.0;536114.0;259054.0;161998.0;22015.43;
Архангельская область без автономного округа;регион;11000000;2023;964304.0;445393.0;518911.0;750612.0;213692.0;193785.0;770519.0;172692.0;531808.0;259804.0;164033.0;960076.0;443262.0;516814.0;748578.0;211498.0;191804.0;768272.0;170494.0;534886.0;254696.0;166656.0;23539.85;
Архангельская область без автономного округа;регион;11000000;2024;955848.0;441130.0;514718.0;746545.0;209303.0;189824.0;766024.0;168297.0;537964.0;249587.0;169280.0;951688.0;438883.0;512805.0;744626.0;207062.0;187958.0;763730.0;165954.0;534993.0;250742.0;171884.0;25932.62;
Архангельская область без автономного округа;регион;11000000;2025;947528.0;436636.0;510892.0;742706.0;204822.0;186092.0;761436.0;163610.0;532022.0;251896.0;174487.0;;;;;;;;;;;;28004.87;
Астраханская область;регион;12000000;2000;1012385.0;479726.0;532659.0;687178.0;325207.0;256822.0;755563.0;221633.0;598559.0;192193.0;107611.0;1010833.0;478464.0;532370.0;686410.0;324423.0;253406.0;757427.0;217484.0;601896.0;191454.0;107198.0;;
Астраханская область;регион;12000000;2001;1009281.0;477201.0;532080.0;685642.0;323639.0;249990.0;759291.0;213335.0;605232.0;190714.0;106785.0;1007396.0;475637.0;531758.0;682556.0;324839.0;246114.0;761282.0;209444.0;607513.0;190438.0;107438.0;;
Астраханская область;регион;12000000;2002;1005510.0;474073.0;531437.0;679471.0;326039.0;242237.0;763273.0;205553.0;609794.0;190163.0;108091.0;1005145.0;473240.0;531906.0;679932.0;325214.0;238384.0;766762.0;201592.0;614264.0;189288.0;108775.0;2925.24;
Астраханская область;регион;12000000;2003;1004780.0;472406.0;532374.0;680392.0;324388.0;234530.0;770250.0;197632.0;618735.0;188413.0;109459.0;1005426.0;471965.0;533462.0;681792.0;323634.0;231462.0;773965.0;194260.0;621313.0;189854.0;113356.0;3248.45;
Астраханская область;регион;12000000;2004;1006073.0;471524.0;534549.0;683193.0;322880.0;228393.0;777680.0;190888.0;623891.0;191294.0;117253.0;1006270.0;470971.0;535299.0;681418.0;324852.0;224789.0;781481.0;187868.0;624845.0;193557.0;120636.0;3528.06;
Астраханская область;регион;12000000;2005;1006467.0;470418.0;536049.0;679644.0;326823.0;221185.0;785282.0;184848.0;625799.0;195820.0;124020.0;1004492.0;468800.0;535692.0;679042.0;325450.0;217282.0;787210.0;181924.0;625648.0;196919.0;126178.0;4090.6;0.7547
Астраханская область;регион;12000000;2006;1002517.0;467181.0;535336.0;678439.0;324078.0;213378.0;789139.0;179001.0;625498.0;198018.0;128336.0;1001908.0;466948.0;534960.0;673975.0;327934.0;209924.0;791984.0;176328.0;626353.0;199228.0;129058.0;4712.62;0.7915
Астраханская область;регион;12000000;2007;1001300.0;466716.0;534584.0;669511.0;331789.0;206470.0;794830.0;173655.0;627208.0;200437.0;129781.0;1003598.0;468162.0;535436.0;675206.0;328392.0;204822.0;798776.0;173255.0;628993.0;201350.0;129340.0;5489.59;0.7975
Астраханская область;регион;12000000;2008;1005897.0;469608.0;536289.0;680901.0;324996.0;203174.0;802723.0;172855.0;630778.0;202264.0;128900.0;1007912.0;470899.0;537012.0;676807.0;331104.0;202050.0;805861.0;173289.0;631099.0;203524.0;127279.0;6141.05;0.7906
Астраханская область;регион;12000000;2009;1009926.0;472190.0;537736.0;672713.0;337213.0;200927.0;808999.0;173723.0;631420.0;204783.0;125658.0;1010523.0;472700.0;537822.0;673472.0;337051.0;200632.0;809890.0;174742.0;628994.0;206788.0;123090.0;6730.92;0.795
Астраханская область;регион;12000000;2010;1011120.0;473211.0;537909.0;674231.0;336889.0;200338.0;810782.0;175760.0;626567.0;208793.0;120522.0;1010460.0;473182.0;537278.0;673807.0;336654.0;199952.0;810508.0;176246.0;623356.0;210858.0;118262.0;7648.35;0.777
Астраханская область;регион;12000000;2011;1009801.0;473153.0;536648.0;673383.0;336418.0;199566.0;810235.0;176733.0;620146.0;212922.0;116002.0;1010646.0;474652.0;535993.0;672930.0;337716.0;200590.0;810056.0;178184.0;618133.0;214328.0;114031.0;8018.79;0.78
